sourceNodeId,targetNodeId
14601468,13746071
14601495,14076479
14601496,13652064
14601497,13657191
14601497,14740003
14601498,13188951
14601498,14135333
14601510,14671536
14601512,13722097
14601528,14664190
14601529,14523565
14601552,13568540
14601897,14215796
14601903,14761666
14601903,14443605
14602007,13507066
14602015,14521158
14602020,12348890
14602038,14762150
14602039,13693156
14602039,13078779
14602053,14585395
14602060,13430821
14602078,13727558
14602080,13592865
14602104,14634076
14602107,14597423
14602146,14767111
14602146,14224856
14602146,14867681
14602152,14615351
14602154,13431854
14602154,14734364
14602156,14406794
14602156,13785782
14602170,13494418
14602196,13463121
14602197,13522824
14602197,13628569
14602198,13598961
14602216,14829216
14602216,13631133
14602506,14737240
14602506,14830581
14602909,14706388
14602978,14645437
14602978,13193060
14602978,14814850
14603112,14215014
14603262,14539021
14603588,14845989
14603882,13444452
14603882,14336584
14603900,14598290
14604243,14716221
14604633,13498206
14604978,14651446
14605130,14179912
14605623,13374868
14606805,13693188
14607371,12676872
14607416,13720432
14608224,14258921
14608267,13442706
14608267,13242899
14608410,14625163
14608440,13601992
14608629,13678427
14608633,14614949
14608643,13721706
14608668,14413442
14608702,13911920
14608719,13631075
14608726,13905499
14608753,14430131
14608753,14597665
14608754,14648646
14608755,13663665
14608757,13221128
14608760,13924029
14608765,14499043
14608768,13579347
14608771,13714400
14609001,13575007
14609175,14216709
14609462,14062834
14609462,14377126
14609462,13659830
14609462,14508950
14609692,13624827
14609692,14506191
14610115,13531767
14610115,14290064
14610165,13687911
14610469,13664506
14610505,14597640
14610543,13697645
14610728,13463215
14611321,14291912
14611399,13721654
14611399,13485381
14613123,13609981
14613641,13476358
14613771,14782136
14613812,14759087
14614230,14085895
14614693,13323993
14614693,14631154
14614777,14120311
14615140,13755436
14615334,13899728
14615346,13858273
14615351,14602152
14615796,13765315
14615796,13156793
14615830,13749368
14615838,14835980
14615851,13693231
14615851,13432097
14615851,14776730
14617170,14835075
14617527,14055410
14617527,12702961
14617538,13685791
14617878,13598417
14617897,14847600
14618252,13213594
14618936,13525177
14619031,14509617
14619031,13398150
14619279,13602031
14619282,14658947
14619302,14261879
14619310,14360115
14619339,13469265
14619373,13663650
14619405,13051640
14619405,14229433
14619412,13722606
14619425,13660291
14619687,14721156
14619691,14357079
14619694,14513621
14619762,13955890
14620400,14324003
14620400,14775735
14620943,14309042
14621048,13528069
14621885,13530776
14621943,13438307
14622165,14270308
14622453,13370984
14623551,14142442
14623551,13548508
14623551,13399899
14623611,13627200
14623784,13465270
14623789,13721780
14623805,13652146
14623808,14590273
14623845,13591922
14623872,13431771
14623872,14487629
14623905,13605441
14623908,13213594
14623928,14529164
14623928,12915017
14623931,13598324
14623940,13504758
14623945,13489830
14624085,13924991
14625086,14483512
14625157,14634045
14625202,13616911
14625219,13497979
14625222,12860085
14625265,13585126
14625287,13230324
14625301,14790393
14625301,13601992
14625303,14404727
14625305,13690925
14625325,13913885
14625332,14631137
14625332,14671398
14625332,13722463
14625332,13722592
14625332,13567944
14625332,13580862
14625340,14664260
14625640,14859457
14625662,13729708
14625931,13960665
14626077,14676012
14626142,14097143
14626553,13331688
14626557,14639076
14626557,13543151
14627158,13664188
14627200,14081292
14627655,13043200
14629064,14819442
14631016,13652068
14631047,14529185
14631057,14647878
14631062,13978272
14631106,14523519
14631127,13657623
14631137,14625332
14631154,13323993
14631154,14658571
14631154,14614693
14631198,13448994
14631318,13937634
14631501,14136852
14631873,13657188
14631874,14568149
14631888,14669437
14631918,12250632
14631937,13605350
14631974,13631044
14632005,14671489
14632005,13829058
14632013,13598351
14632034,13562914
14632038,14368084
14632039,14471133
14632039,13664418
14632042,13758083
14632149,14744610
14632436,14463097
14632629,13875712
14632782,13973141
14633144,12427235
14633144,13533151
14633334,14757844
14633334,14598266
14633334,13537517
14634045,14625157
14634060,14857842
14634130,14742901
14634132,13561240
14634142,13579353
14634151,13414507
14634162,12396905
14634162,14758260
14634207,13631049
14634216,13650495
14634233,13489908
14634246,13640757
14634251,13545681
14634255,13697593
14635358,13888784
14636597,14351254
14636631,13524991
14636642,13722158
14636679,14598349
14636682,14664190
14636693,12332989
14636816,12580434
14636874,13700600
14636941,12396883
14636941,13632981
14636949,13684922
14636978,14479404
14637005,13555086
14637007,13580996
14637007,14838857
14637007,13559592
14637007,13580937
14637007,13602092
14637007,12396778
14637014,13655031
14637014,13665842
14637019,13148842
14637032,14868435
14637032,12332976
14637051,14671545
14637094,13866219
14637097,14410927
14637129,13592739
14637141,14585542
14637318,13516284
14637318,13431612
14637674,14573156
14638750,13832473
14639037,13499798
14639076,14626557
14640940,13734968
14641086,13490412
14641858,13975706
14642155,13908397
14642370,13308380
14642465,13374638
14643323,14067157
14643435,13499841
14643515,14067334
14643755,14420697
14644672,14142240
14644727,14795359
14644879,14378776
14644879,14014567
14645437,14038578
14645437,13193060
14645437,13701186
14645437,14462373
14645437,14814850
14645437,14602978
14645437,14070727
14645437,13233851
14646131,13648204
14646480,13631872
14646480,12543867
14646480,14269879
14646684,14559552
14646700,14855253
14646700,14369708
14646982,13653143
14647288,14631897
14647637,13460260
14647865,14233737
14648136,14770435
14648136,13120836
14648797,13533326
14649019,14513520
14649025,14327508
14649141,14492766
14649259,14513596
14649339,13367153
14649409,13548339
14649864,13789401
14650965,14437334
14651258,13559396
14651853,13452311
14652637,14765775
14652891,13816712
14653127,14767874
14653131,14310440
14653131,14585435
14653131,14332638
14653131,13327499
14654026,13795355
14654117,13715169
14654357,13898912
14654414,13835048
14654571,14873653
14656098,14775735
14656098,14324003
14656098,14620400
14656225,13580857
14657394,13834749
14657394,13984767
14657437,12712013
14657443,13758853
14658193,14331341
14658222,14467299
14658222,14307556
14658222,14343195
14658571,14631154
14658571,14412682
14658571,13457626
14658745,13564936
14658780,14601371
14658821,13142797
14658863,14602216
14658873,13650756
14658882,14207460
14658887,14185481
14658904,13579325
14658909,14088985
14658912,14597834
14658917,14552172
14659254,13331406
14659254,13435334
14660489,12334724
14661176,13769984
14662136,14467716
14662504,12956459
14662725,13996989
14662769,14526659
14662876,14017636
14663191,14607049
14663242,14060843
14664121,13693226
14664139,13678447
14664141,13697569
14664178,13530640
14664184,14523499
14664189,13439393
14664190,14601528
14664190,14636682
14664219,14602043
14664221,13721592
14664235,12396409
14664247,14585455
14664260,14625340
14664287,13245159
14664299,14388905
14664310,13158713
14664317,13511872
14664317,13539536
14664329,14136282
14664329,14598369
14665126,14538693
14665126,14457687
14665126,14006953
14665178,13762667
14666028,13849688
14666688,14631988
14666754,13711042
14666815,13971253
14666861,13853412
14667338,13680153
14667338,13883554
14667570,14468791
14667852,14085875
14668940,13288776
14668940,13741770
14668940,13810166
14668940,13624255
14668940,14498327
14669247,13703365
14669437,14631888
14669713,13664506
14670081,13243972
14670217,14696698
14670675,13577093
14670953,13801440
14671357,12250662
14671359,13640754
14671398,13722592
14671398,13580862
14671398,14625332
14671401,13271684
14671404,14558074
14671489,13829058
14671489,14632005
14671515,13552559
14671529,14472074
14671536,14601510
14671536,13498092
14671538,14262039
14671538,14523516
14671545,14637051
14671558,14537920
14671560,14625562
14671563,14509547
14671565,14239508
14671844,14621627
14671953,13949455
14671953,13322354
14673897,13914702
14674359,13529356
14674359,13348239
14674611,13298449
14674850,13696189
14674874,14269582
14676435,13156445
14676476,14868992
14676476,14138878
14676917,14274045
14677078,13203959
14677360,13366679
14677360,13572174
14677535,13757062
14678866,13853469
14678866,13442820
14679283,13621740
14679486,13722483
14679608,14741653
14679608,13965615
14679758,14303268
14679765,13521622
14680009,13865408
14680010,13545688
14680040,12396916
14680040,13762926
14680076,13657499
14680301,14839154
14681339,14704283
14681487,14142297
14682250,13685669
14682306,12362043
14682752,12786318
14683137,14470502
14683358,14392076
14683464,13377486
14684208,13631245
14684364,13339572
14684899,13842154
14686980,12310557
14687321,13076589
14687388,13483439
14687862,14505375
14687862,13707390
14687862,13093294
14688053,13580219
14688748,13548513
14688748,13691388
14688930,14242847
14689639,13563461
14689784,13618514
14690457,14085748
14690696,13840741
14691443,12983096
14692559,12221065
14692736,13109560
14693010,13656604
14693486,13486951
14693518,13806091
14693682,14454779
14693709,13928277
14694112,13246898
14694727,13789596
14695089,13698700
14695089,14314262
14695533,13563457
14695845,13678420
14695998,14526636
14696293,13421828
14696803,14456786
14696803,13762540
14696872,13734934
14696992,13623767
14696992,14569965
14697469,14636837
14698091,14791384
14699174,13460080
14700361,14540912
14700948,13329777
14701146,13657441
14701146,14098690
14701272,13684496
14701272,13583758
14701361,12348931
14701546,14634142
14702508,14124111
14703108,13043200
14704283,14681339
14705399,13495767
14705534,13761638
14706050,13468654
14706084,14331195
14706463,14055825
14706644,14430777
14706930,14343195
14707650,13301143
14708153,13674319
14708533,14136852
14708549,13701233
14708976,13398308
14709512,13929551
14711107,13184497
14712180,14533840
14715386,13832365
14715654,12749890
14716221,14604243
14716567,14175073
14717423,13760026
14717805,13278701
14718359,14142475
14719038,14470723
14720108,13097416
14721119,14466643
14721156,14619687
14722314,14170177
14722936,14045417
14723405,14062685
14723671,13565127
14723694,14818149
14724537,13251244
14724802,13978607
14724802,14272211
14725310,14023612
14726580,13908095
14726655,14051080
14726655,14204002
14726722,14468424
14727073,13598450
14727253,14615349
14727857,14133718
14727857,14853377
14727857,12943640
14728112,13572313
14728283,14154370
14728834,13072883
14729040,13903274
14729476,13555308
14730241,14380455
14730993,14562501
14730993,14848023
14730993,13245603
14732138,13603629
14732507,13446679
14733027,12396908
14733184,13208876
14733184,13511366
14733814,13834099
14734364,14602154
14734364,13431854
14734512,14749286
14734681,13190001
14734704,13580862
14735566,13190083
14736097,14511135
14737083,14457609
14738351,13615868
14738351,13271656
14739049,14075314
14739060,13055381
14739869,14771004
14739938,12974659
14740003,14601497
14740795,13166204
14741097,14472572
14741147,14645953
14741225,13413667
14742166,13886337
14742193,14431394
14742236,14756144
14742373,14802561
14742901,13166488
14742901,14634130
14742901,14502855
14743318,14521121
14744175,14242468
14745211,13323672
14747168,14359694
14747522,14322752
14747852,14663703
14748042,13975942
14749064,14463671
14749265,13664887
14749776,14541065
14749776,12876215
14749930,14456202
14749985,13414160
14750144,13947143
14750770,13871080
14750979,14249561
14751777,14463574
14752184,14171854
14752724,13669366
14753955,13500746
14754210,14507442
14754220,14423606
14754978,14386604
14754978,14456286
14754979,14455437
14755560,14597631
14755560,13924662
14756379,14109128
14756501,13840741
14756665,13598227
14757342,14770176
14757844,14598266
14757844,14633334
14757844,13537517
14758260,14634162
14758260,12396905
14758416,14293577
14758773,13831386
14759087,14613812
14759342,14100519
14760384,13837122
14760384,13434572
14760384,14664952
14760635,13879606
14761612,14549770
14761666,14601903
14761666,14443605
14761791,13166535
14761817,14236333
14761969,13621407
14762150,14602038
14762540,12786023
14762584,13459577
14763271,14182467
14763630,13006616
14764548,13799855
14764661,14296090
14765111,14792264
14765592,13205888
14765605,13823376
14766971,12911532
14767111,14602146
14767272,14179999
14768258,13425345
14768687,13567988
14768987,14848645
14769265,13109958
14769265,14631299
14769783,13504020
14769867,14485571
14769884,14154409
14770677,14862910
14770843,13564175
14771779,14840163
14771779,12224350
14772260,13577096
14772296,13430048
14772857,14879886
14773513,13618363
14773513,13994863
14773619,13590927
14773667,14181927
14774470,14029130
14774470,13549272
14775556,13652093
14775735,14324003
14775735,14656098
14775735,14620400
14776111,14544432
14776143,14129250
14776686,14883565
14777214,13897285
14778128,13635282
14778859,14680643
14779028,13483795
14779490,14132797
14779596,14535961
14779596,14067157
14780649,14059934
14781096,13147254
14781116,13631669
14781284,14010084
14782214,13316993
14782667,13433646
14783175,12411962
14783347,13656095
14783396,14230496
14783396,13378481
14783396,13484090
14783543,12749810
14784472,13726171
14784572,13945763
14784830,14518703
14784965,12544296
14785248,13254018
14785259,14071696
14785259,13278790
14785259,13869621
14785417,13918366
14787340,14187586
14787365,13722550
14787526,13232423
14787526,14381789
14788710,13999825
14790067,13759697
14790137,14160417
14790393,14625301
14790577,14188905
14791087,14503754
14791384,14698091
14791869,13150215
14792512,13647422
14792940,13387402
14794271,14447849
14794657,14401023
14794657,13473163
14794717,13266783
14795199,14282441
14795280,14573143
14795315,14527700
14795359,14644727
14795461,13347589
14795773,13963132
14796381,13567950
14796779,14365614
14796779,13297729
14796877,13642485
14797076,14524180
14797185,14757571
14797453,13922052
14797453,14120311
14797873,13233853
14798008,12828931
14798468,13354318
14798468,13798918
14798620,13528142
14798880,13995440
14798880,14073564
14798880,13990309
14799221,14266625
14799608,13450358
14799929,13914458
14800164,14872199
14800266,14047049
14800929,13997621
14800929,14033706
14800972,13179140
14801809,13441800
14801858,14047628
14802603,14677078
14802642,14856712
14802706,14866819
14802934,14029255
14802981,12568027
14804300,13506254
14804817,14167676
14805002,13556408
14805069,13853274
14805672,13456313
14805672,14457344
14805672,13336832
14806252,12946823
14806597,13612145
14806597,14406627
14807171,13936025
14807362,13486530
14807964,13309155
14808246,14118474
14808247,13530635
14808247,14819743
14808470,13891980
14809342,13749016
14809754,14127033
14810078,14845792
14810078,14617327
14810078,13512736
14810229,13944517
14810289,14631160
14810737,13183320
14810793,13579312
14811033,14201315
14811885,14103437
14811924,13761088
14812048,14484395
14812126,14865694
14812190,13181603
14812638,13196143
14812650,13829218
14812708,14045814
14813406,14063106
14813406,14276081
14814612,13652025
14814850,14645437
14814850,13193060
14814850,14070727
14814850,14602978
14814850,13701186
14815888,13136734
14816182,14444475
14816182,14180410
14816443,13592064
14816910,13430979
14817676,13166227
14817697,13203180
14817755,14659072
14819442,14629064
14820213,14735545
14820213,13290924
14820257,13312557
14820304,13885340
14821183,13175383
14821942,13651693
14821942,14334527
14821942,13293805
14822016,12981212
14822321,13297583
14822530,13713566
14823378,13264820
14823959,13530382
14824714,14548149
14824753,14646431
14824823,14570668
14825563,13666311
14825751,13825345
14826716,14589861
14827659,14195946
14828752,13154616
14829052,13895288
14829148,13451364
14829216,14602216
14829433,14743106
14829457,14111946
14829498,12746957
14830904,14682263
14831880,13771310
14832188,13767381
14833255,14170884
14833708,14523087
14835075,14617170
14835882,14681890
14835886,14147145
14836179,13149348
14837297,13620746
14837654,14036678
14837980,13928377
14838546,14172324
14838857,14637007
14838857,13580937
14838857,13580996
14839314,14871255
14839877,14048503
14840759,14255917
14841246,14348887
14842481,13275123
14843651,14056485
14845108,12681000
14845830,13090065
14846062,13741807
14846795,13209228
14846974,14491316
14847077,14330271
14847600,14617897
14848023,14730993
14848023,14562501
14848924,14530360
14849033,13664386
14849313,13438433
14849765,14013267
14849765,13193076
14849765,13726558
14850208,14520780
14850361,14587382
14850731,13475388
14850862,14412085
14852625,14504652
14852783,14824411
14853377,14133718
14853377,12943640
14853377,14727857
14853535,13545495
14853958,14272530
14854284,13635365
14854384,14254722
14854896,14026046
14855253,14646700
14855705,13541301
14856323,13131436
14856545,13831032
14856688,13142411
14856712,14802642
14856797,13800340
14857031,13684581
14857041,13920739
14857640,14189871
14857842,14634060
14858493,13136070
14859263,13219689
14859263,13874321
14859263,14063106
14859334,13812711
14859334,14171136
14859457,14625640
14859481,14647565
14859550,14007463
14860390,12841228
14860548,12890599
14861750,14549750
14861788,13196740
14862070,14233753
14862172,13485073
14862408,13381488
14862454,13802238
14863289,14690990
14863544,14032191
14863544,14035096
14864341,13429718
14864583,13531098
14864737,14163421
14865426,14010311
14865662,14781904
14866068,14135134
14866155,13380379
14866163,14636379
14867201,13440806
14867681,14767111
14868527,14615140
14869110,14336274
14869454,13603026
14870628,13726027
14871063,13426018
14871255,14839314
14871483,14612996
14872619,13706627
14872747,13608070
14872747,13699163
14873653,14654571
14873653,12778474
14873700,13440668
14873733,14645779
14874812,13426414
14875183,13907206
14875737,13585376
14876248,14549700
14877864,13635925
14877988,13900809
14878339,13556014
14878676,13752333
14878713,13379773
14879177,14478307
14879215,14501312
14879545,14097645
14879545,13222844
14879625,14541727
14880954,13241586
14881934,14510392
14882582,13043200
14882625,14098473
14884036,14585579
