nodeId,fraud_transfer_flag,ip_count,card_count,device_count
14671525,0,215.0,5.0,1.0
14671528,0,33.0,6.0,2.0
14671529,0,176.0,10.0,3.0
14671536,0,82.0,9.0,1.0
14671538,0,83.0,13.0,0.0
14671541,0,39.0,4.0,0.0
14671542,0,64.0,4.0,1.0
14671545,0,198.0,6.0,3.0
14671547,0,73.0,11.0,2.0
14671549,0,188.0,3.0,0.0
14671555,0,249.0,3.0,3.0
14671557,0,167.0,3.0,1.0
14671558,0,43.0,1.0,5.0
14671559,0,18.0,4.0,1.0
14671560,0,52.0,5.0,1.0
14671563,0,76.0,7.0,5.0
14671565,0,48.0,4.0,13.0
14671601,0,34.0,3.0,1.0
14671759,0,16.0,20.0,1.0
14671771,0,21.0,4.0,4.0
14671844,0,7.0,2.0,2.0
14671882,0,173.0,5.0,2.0
14671883,0,13.0,1.0,1.0
14671890,0,11.0,4.0,1.0
14671953,0,357.0,10.0,2.0
14671978,0,1.0,1.0,1.0
14671981,0,13.0,4.0,3.0
14672113,0,104.0,5.0,1.0
14672240,0,12.0,3.0,2.0
14672340,0,14.0,6.0,1.0
14672354,0,180.0,12.0,2.0
14672570,0,25.0,3.0,3.0
14672636,0,9.0,1.0,2.0
14672702,0,44.0,7.0,1.0
14672777,0,111.0,5.0,1.0
14672872,0,41.0,4.0,1.0
14672880,0,70.0,3.0,1.0
14672893,0,17.0,6.0,0.0
14672950,0,142.0,6.0,1.0
14673080,0,36.0,8.0,0.0
14673162,0,11.0,4.0,1.0
14673204,0,18.0,5.0,1.0
14673205,0,147.0,10.0,2.0
14673333,0,2.0,0.0,1.0
14673366,0,43.0,2.0,0.0
14673412,0,42.0,9.0,4.0
14673538,0,182.0,8.0,2.0
14673554,0,124.0,2.0,1.0
14673579,0,67.0,4.0,1.0
14673583,0,52.0,4.0,1.0
14673627,0,74.0,4.0,3.0
14673829,0,45.0,5.0,1.0
14673868,0,43.0,7.0,0.0
14673888,0,34.0,5.0,1.0
14673897,0,20.0,5.0,2.0
14673926,0,107.0,5.0,1.0
14673932,0,13.0,1.0,1.0
14674013,0,9.0,3.0,1.0
14674078,0,30.0,3.0,1.0
14674133,0,11.0,2.0,2.0
14674148,0,37.0,5.0,1.0
14674359,1,28.0,9.0,1.0
14674369,0,4.0,1.0,1.0
14674388,0,17.0,2.0,1.0
14674415,0,34.0,4.0,3.0
14674449,0,18.0,3.0,2.0
14674567,0,3.0,1.0,4.0
14674611,0,27.0,2.0,0.0
14674622,0,52.0,6.0,1.0
14674639,0,284.0,24.0,9.0
14674747,0,42.0,7.0,1.0
14674850,0,19.0,6.0,2.0
14674874,0,65.0,12.0,1.0
14674891,0,6.0,1.0,1.0
14674996,0,23.0,2.0,1.0
14675254,0,1.0,1.0,1.0
14675275,0,55.0,3.0,1.0
14675314,0,67.0,5.0,1.0
14675353,0,11.0,1.0,3.0
14675472,0,1.0,1.0,0.0
14675483,0,1.0,0.0,0.0
14675634,0,8.0,1.0,2.0
14675678,0,35.0,3.0,1.0
14675711,0,21.0,4.0,1.0
14675714,0,20.0,1.0,1.0
14675749,0,11.0,1.0,1.0
14675759,0,25.0,3.0,1.0
14675800,0,51.0,6.0,1.0
14675816,0,146.0,10.0,1.0
14675852,0,26.0,4.0,1.0
14675945,0,53.0,11.0,2.0
14675970,0,6.0,1.0,0.0
14675979,0,39.0,2.0,1.0
14676008,0,4.0,1.0,4.0
14676012,0,146.0,7.0,1.0
14676234,0,19.0,2.0,0.0
14676435,1,11.0,5.0,2.0
14676476,0,106.0,8.0,2.0
14676548,0,31.0,4.0,1.0
14676652,0,4.0,12.0,0.0
14676676,0,53.0,8.0,2.0
14676761,0,7.0,2.0,1.0
14676796,0,163.0,6.0,4.0
14676917,0,12.0,5.0,2.0
14676972,0,3.0,0.0,4.0
14676999,0,4.0,2.0,1.0
14677017,0,16.0,4.0,1.0
14677078,0,14.0,4.0,3.0
14677079,0,5.0,0.0,2.0
14677247,0,107.0,6.0,1.0
14677261,0,71.0,10.0,1.0
14677360,0,9.0,2.0,1.0
14677384,0,11.0,2.0,1.0
14677410,0,94.0,3.0,1.0
14677535,0,76.0,6.0,1.0
14677536,0,41.0,5.0,2.0
14677684,0,98.0,4.0,0.0
14677715,0,26.0,3.0,1.0
14677740,0,70.0,7.0,2.0
14677804,0,2.0,3.0,1.0
14677906,0,5.0,0.0,1.0
14677968,0,5.0,3.0,0.0
14678025,0,9.0,1.0,1.0
14678122,0,123.0,5.0,0.0
14678201,0,3.0,0.0,1.0
14678205,0,24.0,2.0,1.0
14678415,0,36.0,3.0,1.0
14678483,0,12.0,3.0,2.0
14678531,0,23.0,1.0,0.0
14678622,0,30.0,4.0,5.0
14678752,0,3.0,4.0,0.0
14678784,0,8.0,3.0,0.0
14678866,0,78.0,2.0,1.0
14679046,0,48.0,6.0,1.0
14679114,0,256.0,2.0,2.0
14679273,0,109.0,4.0,1.0
14679283,0,11.0,3.0,2.0
14679305,0,11.0,1.0,0.0
14679406,0,40.0,9.0,2.0
14679421,0,134.0,2.0,1.0
14679461,0,12.0,0.0,2.0
14679463,0,1.0,0.0,1.0
14679486,0,310.0,7.0,0.0
14679489,0,12.0,3.0,1.0
14679552,0,7.0,3.0,1.0
14679567,0,8.0,0.0,1.0
14679608,0,7.0,5.0,0.0
14679756,0,4.0,2.0,2.0
14679758,0,12.0,3.0,1.0
14679761,0,3.0,0.0,3.0
14679765,0,53.0,6.0,2.0
14679873,0,4.0,1.0,0.0
14679923,0,5.0,1.0,3.0
14679963,0,6.0,1.0,0.0
14679965,0,25.0,1.0,0.0
14679999,0,3.0,1.0,1.0
14680009,0,54.0,2.0,2.0
14680010,0,133.0,2.0,2.0
14680013,0,88.0,2.0,0.0
14680025,0,3.0,1.0,1.0
14680035,0,11.0,5.0,1.0
14680039,0,61.0,5.0,2.0
14680040,0,24.0,4.0,7.0
14680041,0,31.0,7.0,1.0
14680043,0,21.0,1.0,2.0
14680044,0,28.0,6.0,1.0
14680045,0,72.0,2.0,4.0
14680073,0,11.0,1.0,1.0
14680076,0,21.0,5.0,4.0
14680077,0,70.0,10.0,4.0
14680193,0,46.0,3.0,1.0
14680301,0,18.0,3.0,3.0
14680408,0,2.0,0.0,2.0
14680418,0,252.0,10.0,1.0
14680531,0,8.0,1.0,1.0
14680559,0,8.0,2.0,1.0
14680560,0,6.0,2.0,2.0
14680643,0,43.0,8.0,1.0
14680846,0,8.0,2.0,2.0
14680969,0,25.0,4.0,1.0
14681279,0,14.0,2.0,5.0
14681310,0,28.0,3.0,2.0
14681339,0,4.0,2.0,2.0
14681352,0,50.0,2.0,3.0
14681437,0,72.0,8.0,2.0
14681487,0,21.0,5.0,1.0
14681556,0,3.0,1.0,1.0
14681594,0,14.0,1.0,1.0
14681703,0,54.0,4.0,1.0
14681726,0,15.0,1.0,0.0
14681806,0,6.0,1.0,1.0
14681816,0,148.0,6.0,2.0
14681890,0,72.0,5.0,1.0
14681931,0,73.0,5.0,1.0
14682091,0,142.0,10.0,1.0
14682110,0,3.0,0.0,1.0
14682165,0,196.0,5.0,1.0
14682230,0,67.0,6.0,1.0
14682250,0,18.0,5.0,1.0
14682263,0,3.0,1.0,1.0
14682306,0,17.0,7.0,1.0
14682329,0,69.0,6.0,1.0
14682545,0,17.0,2.0,1.0
14682559,0,47.0,3.0,1.0
14682591,0,15.0,2.0,1.0
14682593,0,27.0,2.0,1.0
14682618,0,10.0,15.0,0.0
14682662,0,53.0,5.0,1.0
14682688,0,398.0,2.0,2.0
14682746,0,331.0,8.0,2.0
14682750,0,88.0,6.0,1.0
14682752,0,73.0,6.0,2.0
14682936,0,81.0,7.0,1.0
14683137,0,35.0,3.0,2.0
14683155,0,42.0,6.0,1.0
14683262,0,3.0,1.0,1.0
14683292,0,11.0,3.0,1.0
14683358,0,4.0,4.0,1.0
14683464,0,129.0,3.0,2.0
14683469,0,6.0,2.0,0.0
14683491,0,7.0,2.0,1.0
14683515,0,24.0,1.0,1.0
14683698,0,71.0,5.0,2.0
14683722,0,16.0,2.0,2.0
14683739,0,1.0,0.0,3.0
14683804,0,13.0,3.0,2.0
14683852,0,50.0,6.0,5.0
14683927,0,7.0,1.0,1.0
14683950,0,12.0,1.0,1.0
14683972,0,2.0,0.0,2.0
14684100,0,10.0,1.0,2.0
14684125,0,6.0,1.0,1.0
14684128,0,12.0,4.0,1.0
14684139,0,10.0,4.0,2.0
14684160,0,2.0,0.0,0.0
14684208,0,26.0,3.0,1.0
14684346,0,4.0,1.0,2.0
14684364,0,1.0,2.0,1.0
14684564,0,25.0,3.0,4.0
14684610,0,71.0,4.0,2.0
14684692,0,1.0,0.0,1.0
14684785,0,14.0,2.0,1.0
14684899,0,118.0,4.0,1.0
14684970,0,140.0,5.0,5.0
14685131,0,2.0,2.0,1.0
14685159,0,19.0,1.0,45.0
14685162,0,2.0,1.0,2.0
14685171,0,41.0,5.0,2.0
14685218,0,54.0,2.0,1.0
14685297,0,5.0,3.0,1.0
14685318,0,12.0,1.0,3.0
14685411,0,26.0,4.0,2.0
14685549,0,83.0,5.0,2.0
14685602,0,13.0,4.0,1.0
14685609,0,8.0,0.0,3.0
14685635,0,8.0,1.0,0.0
14685671,0,7.0,2.0,0.0
14685700,0,62.0,1.0,2.0
14685808,0,29.0,4.0,1.0
14685839,0,93.0,3.0,1.0
14685901,0,3.0,1.0,1.0
14685960,0,94.0,10.0,2.0
14686123,0,4.0,1.0,1.0
14686260,0,25.0,7.0,1.0
14686293,0,38.0,5.0,1.0
14686309,0,6.0,3.0,2.0
14686457,0,18.0,5.0,1.0
14686477,0,40.0,5.0,1.0
14686567,0,16.0,2.0,2.0
14686579,0,2.0,0.0,1.0
14686663,0,3.0,3.0,2.0
14686708,0,5.0,2.0,1.0
14686722,0,27.0,2.0,1.0
14686831,0,28.0,4.0,1.0
14686927,0,7.0,3.0,1.0
14686978,0,5.0,2.0,2.0
14686980,0,40.0,6.0,1.0
14687075,0,191.0,4.0,0.0
14687163,0,57.0,2.0,0.0
14687242,0,14.0,1.0,1.0
14687291,0,48.0,3.0,1.0
14687321,0,46.0,7.0,3.0
14687329,0,19.0,1.0,1.0
14687340,0,52.0,5.0,1.0
14687360,0,21.0,2.0,0.0
14687388,0,64.0,5.0,2.0
14687390,0,18.0,2.0,2.0
14687427,0,80.0,1.0,1.0
14687466,0,10.0,3.0,2.0
14687522,0,7.0,2.0,2.0
14687564,0,10.0,1.0,2.0
14687584,0,109.0,3.0,1.0
14687603,0,67.0,6.0,0.0
14687811,0,2.0,1.0,0.0
14687862,0,6.0,3.0,3.0
14687870,0,13.0,7.0,1.0
14687913,0,14.0,0.0,1.0
14687933,0,125.0,15.0,2.0
14688053,0,118.0,13.0,2.0
14688132,0,2.0,1.0,0.0
14688463,0,37.0,6.0,5.0
14688644,0,22.0,3.0,6.0
14688748,0,15.0,21.0,0.0
14688815,0,9.0,3.0,2.0
14688916,0,100.0,5.0,1.0
14688930,0,12.0,3.0,0.0
14688979,0,15.0,1.0,1.0
14689032,0,9.0,1.0,2.0
14689263,0,24.0,3.0,1.0
14689426,0,74.0,5.0,2.0
14689448,0,2.0,1.0,1.0
14689538,0,53.0,4.0,4.0
14689565,0,205.0,3.0,2.0
14689572,0,33.0,2.0,1.0
14689586,0,126.0,3.0,2.0
14689639,0,66.0,9.0,1.0
14689670,0,35.0,0.0,2.0
14689682,0,38.0,6.0,1.0
14689733,0,14.0,1.0,2.0
14689783,0,21.0,4.0,1.0
14689784,0,74.0,4.0,1.0
14689790,0,80.0,3.0,1.0
14689842,0,3.0,2.0,2.0
14689928,0,47.0,4.0,1.0
14690023,0,1.0,1.0,1.0
14690030,1,34.0,5.0,1.0
14690036,0,5.0,1.0,3.0
14690045,0,45.0,4.0,1.0
14690062,0,4.0,0.0,4.0
14690095,0,5.0,1.0,1.0
14690115,0,57.0,7.0,2.0
14690198,0,51.0,9.0,1.0
14690234,0,1.0,1.0,1.0
14690241,0,18.0,3.0,1.0
14690249,0,19.0,4.0,1.0
14690301,0,2.0,3.0,1.0
14690457,0,55.0,1.0,1.0
14690640,0,4.0,0.0,1.0
14690696,0,20.0,6.0,2.0
14690790,0,2.0,1.0,1.0
14690912,0,4.0,0.0,1.0
14690975,0,17.0,3.0,1.0
14690990,0,42.0,3.0,2.0
14691014,0,8.0,2.0,1.0
14691031,0,6.0,5.0,0.0
14691090,0,28.0,7.0,1.0
14691092,0,5.0,1.0,1.0
14691150,0,159.0,5.0,8.0
14691183,0,81.0,8.0,2.0
14691203,0,5.0,1.0,1.0
14691305,0,12.0,4.0,2.0
14691443,0,30.0,7.0,1.0
14691494,0,159.0,9.0,1.0
14691560,0,8.0,3.0,1.0
14691682,0,3.0,0.0,2.0
14691846,0,3.0,1.0,4.0
14691965,0,29.0,2.0,1.0
14691982,0,16.0,1.0,2.0
14691998,0,1.0,0.0,1.0
14692007,0,21.0,4.0,1.0
14692126,0,34.0,3.0,1.0
14692178,0,44.0,8.0,5.0
14692193,0,19.0,3.0,1.0
14692203,0,53.0,4.0,1.0
14692219,0,9.0,2.0,0.0
14692260,0,26.0,10.0,0.0
14692350,0,7.0,0.0,2.0
14692384,0,31.0,8.0,1.0
14692532,0,42.0,2.0,1.0
14692537,0,37.0,0.0,1.0
14692559,0,12.0,3.0,1.0
14692689,0,34.0,2.0,2.0
14692736,0,5.0,1.0,0.0
14692743,0,13.0,3.0,3.0
14692751,0,26.0,6.0,3.0
14692756,0,173.0,10.0,5.0
14692783,0,17.0,5.0,1.0
14692794,0,2.0,0.0,1.0
14692867,0,53.0,5.0,1.0
14692868,0,28.0,4.0,2.0
14692898,0,375.0,13.0,1.0
14693010,0,6.0,3.0,0.0
14693012,0,6.0,1.0,1.0
14693016,0,11.0,3.0,1.0
14693117,0,5.0,1.0,0.0
14693136,0,209.0,3.0,1.0
14693252,0,44.0,4.0,2.0
14693392,0,20.0,0.0,1.0
14693405,0,105.0,3.0,1.0
14693429,0,31.0,2.0,1.0
14693431,0,3.0,1.0,1.0
14693473,0,91.0,4.0,2.0
14693486,0,7.0,3.0,4.0
14693518,0,111.0,7.0,1.0
14693585,0,5.0,1.0,2.0
14693624,0,10.0,1.0,1.0
14693682,0,7.0,2.0,1.0
14693696,0,12.0,3.0,2.0
14693699,0,15.0,3.0,1.0
14693709,0,186.0,8.0,2.0
14693821,0,6.0,1.0,1.0
14693865,0,36.0,5.0,1.0
14693937,0,22.0,7.0,4.0
14694085,0,5.0,1.0,1.0
14694112,0,57.0,4.0,2.0
14694187,0,18.0,1.0,1.0
14694205,0,106.0,4.0,1.0
14694269,0,3.0,1.0,0.0
14694366,0,42.0,4.0,2.0
14694521,0,4.0,2.0,1.0
14694573,0,5.0,4.0,1.0
14694610,0,27.0,4.0,1.0
14694681,0,20.0,2.0,1.0
14694727,0,115.0,20.0,1.0
14694775,0,22.0,2.0,2.0
14694780,0,6.0,0.0,1.0
14694793,0,62.0,4.0,1.0
14694799,0,16.0,1.0,1.0
14694803,0,74.0,1.0,1.0
14694939,0,246.0,12.0,4.0
14695018,0,1.0,1.0,2.0
14695089,0,12.0,13.0,1.0
14695103,0,10.0,2.0,0.0
14695156,0,25.0,1.0,1.0
14695297,0,8.0,0.0,4.0
14695354,0,10.0,1.0,1.0
14695385,0,15.0,3.0,2.0
14695493,0,43.0,2.0,1.0
14695523,0,8.0,3.0,2.0
14695533,0,32.0,3.0,1.0
14695602,0,9.0,1.0,2.0
14695663,0,9.0,1.0,2.0
14695669,0,1.0,0.0,1.0
14695787,0,15.0,2.0,3.0
14695845,0,36.0,7.0,1.0
14695850,0,9.0,3.0,1.0
14695869,0,28.0,1.0,1.0
14695913,0,22.0,1.0,1.0
14695998,0,142.0,12.0,1.0
14696026,0,5.0,3.0,2.0
14696092,0,10.0,2.0,2.0
14696112,0,41.0,5.0,4.0
14696128,0,4.0,2.0,4.0
14696129,0,23.0,5.0,2.0
14696293,0,31.0,40.0,4.0
14696316,0,10.0,1.0,2.0
14696377,0,3.0,12.0,4.0
14696427,0,67.0,2.0,1.0
14696531,0,6.0,1.0,1.0
14696551,0,13.0,2.0,1.0
14696618,0,10.0,1.0,1.0
14696653,0,17.0,2.0,2.0
14696683,0,112.0,6.0,1.0
14696698,0,9.0,1.0,1.0
14696703,0,14.0,0.0,2.0
14696803,0,45.0,9.0,2.0
14696872,0,21.0,2.0,3.0
14696958,0,318.0,6.0,1.0
14696988,0,4.0,1.0,0.0
14696992,0,13.0,3.0,2.0
14697013,0,41.0,2.0,1.0
14697063,0,4.0,1.0,1.0
14697161,0,6.0,2.0,3.0
14697439,0,28.0,2.0,1.0
14697469,0,40.0,12.0,2.0
14697519,0,13.0,13.0,7.0
14697610,0,37.0,2.0,1.0
14697717,0,25.0,2.0,1.0
14697741,0,19.0,2.0,1.0
14697815,0,4.0,1.0,2.0
14697865,0,11.0,1.0,2.0
14697954,0,20.0,3.0,0.0
14698091,0,17.0,3.0,2.0
14698175,0,6.0,2.0,1.0
14698221,0,2.0,1.0,2.0
14698223,0,18.0,5.0,2.0
14698407,0,40.0,5.0,1.0
14698561,0,15.0,3.0,1.0
14698647,0,91.0,4.0,2.0
14698697,0,42.0,5.0,1.0
14698725,0,6.0,1.0,1.0
14698875,0,7.0,3.0,1.0
14698918,0,21.0,3.0,2.0
14698956,0,1.0,0.0,2.0
14698980,0,8.0,2.0,1.0
14699018,0,27.0,2.0,1.0
14699080,0,58.0,6.0,1.0
14699135,0,73.0,10.0,1.0
14699166,0,15.0,4.0,1.0
14699174,0,24.0,1.0,1.0
14699222,0,2.0,1.0,0.0
14699265,0,9.0,2.0,3.0
14699285,0,138.0,4.0,3.0
14699307,0,19.0,2.0,2.0
14699312,0,172.0,14.0,2.0
14699371,0,36.0,4.0,1.0
14699378,0,39.0,2.0,1.0
14699497,0,3.0,0.0,1.0
14699532,0,3.0,3.0,4.0
14699562,0,25.0,1.0,1.0
14699580,0,8.0,3.0,2.0
14699677,0,10.0,3.0,1.0
14699693,0,16.0,2.0,2.0
14699696,0,2.0,1.0,0.0
14699711,0,22.0,7.0,3.0
14699720,0,10.0,2.0,1.0
14699794,0,35.0,3.0,1.0
14699999,0,16.0,2.0,1.0
14700013,0,8.0,2.0,0.0
14700054,0,78.0,5.0,1.0
14700060,0,26.0,3.0,3.0
14700192,0,23.0,2.0,1.0
14700208,0,1.0,1.0,1.0
14700231,0,217.0,19.0,1.0
14700324,0,17.0,1.0,1.0
14700361,0,12.0,4.0,2.0
14700363,0,25.0,6.0,1.0
14700435,0,251.0,3.0,1.0
14700476,0,22.0,5.0,1.0
14700500,0,79.0,2.0,1.0
14700782,0,4.0,1.0,1.0
14700867,0,147.0,21.0,1.0
14700891,0,15.0,3.0,1.0
14700915,0,1.0,2.0,1.0
14700948,0,108.0,10.0,11.0
14701010,0,20.0,0.0,0.0
14701028,0,21.0,2.0,1.0
14701097,0,1.0,0.0,1.0
14701146,0,29.0,2.0,0.0
14701272,0,79.0,7.0,1.0
14701330,0,8.0,0.0,1.0
14701361,0,78.0,5.0,1.0
14701447,0,13.0,3.0,2.0
14701454,0,5.0,2.0,1.0
14701483,0,11.0,0.0,0.0
14701525,0,36.0,11.0,1.0
14701539,0,6.0,2.0,1.0
14701546,0,61.0,3.0,2.0
14701602,0,21.0,3.0,4.0
14701641,0,12.0,3.0,1.0
14701645,0,54.0,3.0,2.0
14701703,0,14.0,2.0,0.0
14701802,0,54.0,3.0,3.0
14701855,0,50.0,5.0,1.0
14701865,0,5.0,2.0,1.0
14701912,0,5.0,1.0,1.0
14702151,0,10.0,1.0,2.0
14702410,0,98.0,1.0,1.0
14702508,1,220.0,25.0,3.0
14702650,0,5.0,2.0,1.0
14702749,0,5.0,0.0,1.0
14702892,0,60.0,2.0,0.0
14702904,0,104.0,9.0,1.0
14702962,0,1.0,0.0,1.0
14703067,0,14.0,3.0,2.0
14703108,0,29.0,5.0,3.0
14703167,0,94.0,7.0,2.0
14703220,0,50.0,5.0,1.0
14703471,0,21.0,3.0,1.0
14703666,0,45.0,0.0,1.0
14703683,0,5.0,0.0,1.0
14703691,0,5.0,4.0,3.0
14703893,0,57.0,6.0,3.0
14703913,0,48.0,4.0,1.0
14703998,0,5.0,2.0,1.0
14704018,0,49.0,3.0,1.0
14704100,0,17.0,2.0,1.0
14704130,0,7.0,2.0,1.0
14704192,0,50.0,1.0,0.0
14704253,0,8.0,5.0,2.0
14704258,0,30.0,2.0,2.0
14704276,0,17.0,2.0,1.0
14704283,0,9.0,3.0,3.0
14704292,0,7.0,5.0,3.0
14704356,0,2.0,1.0,1.0
14704365,0,22.0,6.0,1.0
14704368,0,28.0,5.0,1.0
14704393,0,81.0,7.0,1.0
14704445,0,10.0,4.0,1.0
14704507,0,3.0,6.0,0.0
14704603,0,4.0,1.0,0.0
14704617,0,64.0,2.0,1.0
14704623,0,30.0,2.0,1.0
14704671,0,59.0,2.0,1.0
14704704,0,74.0,7.0,1.0
14704735,0,34.0,2.0,0.0
14704780,0,4.0,2.0,1.0
14704786,0,9.0,2.0,1.0
14704833,0,22.0,2.0,2.0
14704835,0,89.0,6.0,1.0
14704872,0,5.0,0.0,1.0
14704889,0,5.0,0.0,1.0
14704932,0,10.0,1.0,3.0
14705116,0,8.0,1.0,1.0
14705191,0,14.0,2.0,2.0
14705293,0,14.0,1.0,3.0
14705399,0,3.0,3.0,1.0
14705534,0,103.0,16.0,1.0
14705566,0,9.0,3.0,2.0
14705662,0,8.0,2.0,1.0
14705801,0,14.0,1.0,1.0
14705822,0,11.0,3.0,3.0
14705867,0,63.0,8.0,2.0
14705882,0,2.0,5.0,2.0
14705939,0,11.0,3.0,3.0
14705946,0,29.0,7.0,3.0
14705972,0,80.0,4.0,2.0
14706050,0,25.0,3.0,2.0
14706065,0,177.0,2.0,1.0
14706084,0,27.0,4.0,2.0
14706094,0,97.0,9.0,1.0
14706104,0,11.0,1.0,2.0
14706237,0,55.0,2.0,1.0
14706388,0,38.0,4.0,1.0
14706448,0,8.0,4.0,1.0
14706452,0,121.0,5.0,1.0
14706463,0,62.0,4.0,0.0
14706514,0,1.0,2.0,1.0
14706593,0,77.0,4.0,1.0
14706644,0,62.0,4.0,1.0
14706723,0,39.0,5.0,2.0
14706759,0,3.0,1.0,2.0
14706819,0,2.0,0.0,0.0
14706918,0,88.0,6.0,1.0
14706930,0,6.0,2.0,3.0
14706932,0,32.0,6.0,1.0
14706945,0,20.0,2.0,1.0
14707072,0,23.0,2.0,2.0
14707082,0,14.0,2.0,7.0
14707103,0,6.0,0.0,1.0
14707178,0,11.0,2.0,2.0
14707185,0,84.0,4.0,1.0
14707203,0,50.0,2.0,7.0
14707210,0,85.0,4.0,1.0
14707226,0,8.0,6.0,1.0
14707283,0,24.0,4.0,3.0
14707347,0,14.0,1.0,1.0
14707483,0,27.0,5.0,4.0
14707486,0,4.0,2.0,0.0
14707499,0,25.0,4.0,2.0
14707550,0,7.0,2.0,1.0
14707650,0,55.0,3.0,2.0
14707739,0,1.0,3.0,5.0
14707806,0,15.0,1.0,1.0
14707825,0,30.0,7.0,3.0
14707835,0,3.0,3.0,2.0
14708153,0,92.0,6.0,3.0
14708438,0,6.0,1.0,3.0
14708496,0,46.0,4.0,0.0
14708508,0,54.0,5.0,1.0
14708533,0,111.0,6.0,1.0
14708549,0,15.0,4.0,2.0
14708673,0,62.0,3.0,1.0
14708678,0,83.0,3.0,4.0
14708799,0,44.0,7.0,2.0
14708804,0,37.0,2.0,1.0
14708843,0,38.0,2.0,2.0
14708976,0,4.0,22.0,0.0
14708979,0,1.0,0.0,1.0
14708981,0,63.0,5.0,1.0
14709254,0,45.0,1.0,1.0
14709296,0,9.0,1.0,1.0
14709316,0,18.0,4.0,1.0
14709415,0,28.0,2.0,4.0
14709512,0,15.0,4.0,2.0
14709528,0,7.0,1.0,1.0
14709767,0,1.0,1.0,1.0
14709878,0,5.0,0.0,0.0
14709897,0,43.0,6.0,1.0
14709962,0,29.0,1.0,2.0
14709999,0,27.0,6.0,4.0
14710355,0,11.0,1.0,1.0
14710428,0,100.0,5.0,3.0
14710535,0,105.0,42.0,0.0
14710582,0,14.0,2.0,1.0
14710650,0,4.0,0.0,1.0
14710717,0,2.0,0.0,2.0
14710774,0,15.0,8.0,1.0
14711107,0,39.0,7.0,3.0
14711180,0,7.0,1.0,2.0
14711277,0,3.0,0.0,1.0
14711279,0,39.0,3.0,0.0
14711298,0,12.0,4.0,2.0
14711351,0,3.0,1.0,0.0
14711463,0,355.0,8.0,1.0
14711497,0,17.0,1.0,0.0
14711637,0,16.0,1.0,2.0
14711658,0,4.0,1.0,4.0
14711940,0,26.0,4.0,1.0
14712123,0,11.0,2.0,1.0
14712154,0,76.0,1.0,2.0
14712180,0,10.0,7.0,1.0
14712284,0,27.0,4.0,0.0
14712301,0,39.0,3.0,3.0
14712552,0,2.0,0.0,1.0
14712570,0,50.0,4.0,2.0
14712601,0,17.0,2.0,2.0
14712668,0,17.0,3.0,1.0
14712760,0,6.0,0.0,1.0
14712874,0,40.0,3.0,1.0
14713120,0,17.0,6.0,2.0
14713154,0,6.0,2.0,2.0
14713202,0,19.0,3.0,1.0
14713346,0,100.0,2.0,1.0
14713387,0,16.0,1.0,0.0
14713460,0,2.0,2.0,3.0
14713510,0,4.0,1.0,4.0
14713542,1,105.0,7.0,1.0
14713545,0,123.0,3.0,1.0
14713583,0,68.0,6.0,2.0
14713663,0,42.0,5.0,0.0
14713684,0,54.0,2.0,1.0
14713744,0,7.0,2.0,2.0
14713770,0,108.0,5.0,1.0
14713838,0,8.0,2.0,2.0
14713867,0,89.0,15.0,1.0
14713942,0,59.0,5.0,2.0
14713949,0,2.0,1.0,0.0
14713953,0,18.0,3.0,3.0
14714125,0,44.0,3.0,1.0
14714198,0,52.0,2.0,1.0
14714445,0,31.0,7.0,1.0
14714507,0,8.0,3.0,1.0
14714562,0,1.0,1.0,1.0
14714567,0,43.0,2.0,1.0
14714720,0,3.0,1.0,1.0
14714722,0,20.0,6.0,1.0
14714985,0,2.0,1.0,1.0
14715027,0,9.0,0.0,1.0
14715270,0,20.0,1.0,1.0
14715386,0,40.0,12.0,4.0
14715387,0,14.0,2.0,1.0
14715557,0,25.0,4.0,1.0
14715626,0,3.0,1.0,2.0
14715654,0,52.0,10.0,3.0
14715728,0,7.0,5.0,1.0
14715916,0,2.0,1.0,2.0
14716110,0,26.0,3.0,1.0
14716221,0,36.0,5.0,2.0
14716426,0,32.0,1.0,2.0
14716455,0,16.0,4.0,1.0
14716482,0,22.0,10.0,0.0
14716567,0,6.0,1.0,2.0
14716569,0,122.0,6.0,1.0
14716762,0,267.0,5.0,1.0
14716862,0,31.0,8.0,2.0
14717020,0,38.0,3.0,1.0
14717041,0,6.0,3.0,2.0
14717143,0,2.0,3.0,1.0
14717361,0,23.0,6.0,0.0
14717395,0,9.0,4.0,1.0
14717417,0,1.0,1.0,3.0
14717423,0,60.0,3.0,2.0
14717514,0,8.0,2.0,1.0
14717709,0,38.0,4.0,1.0
14717799,0,36.0,2.0,2.0
14717805,0,68.0,2.0,3.0
14717868,0,1.0,0.0,2.0
14717884,0,26.0,5.0,0.0
14717987,0,21.0,1.0,1.0
14718137,0,6.0,0.0,2.0
14718188,0,16.0,3.0,1.0
14718208,0,14.0,5.0,0.0
14718313,0,2.0,0.0,1.0
14718315,0,22.0,2.0,1.0
14718359,0,98.0,8.0,2.0
14718385,0,11.0,3.0,4.0
14718464,0,30.0,10.0,2.0
14718497,0,9.0,2.0,0.0
14718535,0,56.0,8.0,1.0
14718568,0,17.0,4.0,2.0
14718761,0,26.0,3.0,1.0
14718860,0,29.0,1.0,4.0
14718956,0,4.0,2.0,1.0
14719038,0,34.0,3.0,1.0
14719057,0,38.0,5.0,4.0
